timestamp,process_id,worker_id,label,release,batch,metric,value
2025-09-19T02:07:22.076000,62820,2,worker-2,2024-02-25,1488,latency,3.631
2025-09-19T02:07:24.860000,62819,1,worker-1,2024-02-26,631,latency,2.880
2025-09-19T02:07:26.039000,62820,2,worker-2,2024-02-25,1489,latency,3.963
2025-09-19T02:07:28.097000,62819,1,worker-1,2024-02-26,632,latency,3.237
2025-09-19T02:07:29.865000,62820,2,worker-2,2024-02-25,1490,latency,3.825
2025-09-19T02:07:30.770000,62819,1,worker-1,2024-02-26,633,latency,2.672
2025-09-19T02:07:33.635000,62819,1,worker-1,2024-02-26,634,latency,2.866
2025-09-19T02:07:33.930000,62820,2,worker-2,2024-02-25,1491,latency,4.064
2025-09-19T02:07:36.628000,62819,1,worker-1,2024-02-26,635,latency,2.992
2025-09-19T02:07:38.059000,62820,2,worker-2,2024-02-25,1492,latency,4.129
2025-09-19T02:07:39.876000,62819,1,worker-1,2024-02-26,636,latency,3.248
2025-09-19T02:07:42.050000,62820,2,worker-2,2024-02-25,1493,latency,3.990
2025-09-19T02:07:42.517000,62819,1,worker-1,2024-02-26,637,latency,2.641
2025-09-19T02:07:45.677000,62819,1,worker-1,2024-02-26,638,latency,3.160
2025-09-19T02:07:46.178000,62820,2,worker-2,2024-02-25,1494,latency,4.128
2025-09-19T02:07:48.698000,62819,1,worker-1,2024-02-26,639,latency,3.020
2025-09-19T02:07:50.466000,62820,2,worker-2,2024-02-25,1495,latency,4.288
2025-09-19T02:07:51.444000,62819,1,worker-1,2024-02-26,640,latency,2.746
2025-09-19T02:07:54.397000,62819,1,worker-1,2024-02-26,641,latency,2.953
2025-09-19T02:07:54.686000,62820,2,worker-2,2024-02-25,1496,latency,4.220
2025-09-19T02:07:57.508000,62819,1,worker-1,2024-02-26,642,latency,3.111
2025-09-19T02:07:58.844000,62820,2,worker-2,2024-02-25,1497,latency,4.158
2025-09-19T02:08:00.475000,62819,1,worker-1,2024-02-26,643,latency,2.967
2025-09-19T02:08:03.298000,62820,2,worker-2,2024-02-25,1498,latency,4.454
2025-09-19T02:08:03.321000,62819,1,worker-1,2024-02-26,644,latency,2.846
2025-09-19T02:08:06.227000,62819,1,worker-1,2024-02-26,645,latency,2.905
2025-09-19T02:08:07.267000,62820,2,worker-2,2024-02-25,1499,latency,3.969
2025-09-19T02:08:09.227000,62819,1,worker-1,2024-02-26,646,latency,3.000
2025-09-19T02:08:11.144000,62820,2,worker-2,2024-02-25,1500,latency,3.878
2025-09-19T02:08:11.913000,62819,1,worker-1,2024-02-26,647,latency,2.686
2025-09-19T02:08:14.742000,62819,1,worker-1,2024-02-26,648,latency,2.829
2025-09-19T02:08:15.301000,62820,2,worker-2,2024-02-25,1501,latency,4.156
2025-09-19T02:08:17.875000,62819,1,worker-1,2024-02-26,649,latency,3.133
2025-09-19T02:08:19.459000,62820,2,worker-2,2024-02-25,1502,latency,4.158
2025-09-19T02:08:20.869000,62819,1,worker-1,2024-02-26,650,latency,2.993
2025-09-19T02:08:23.517000,62820,2,worker-2,2024-02-25,1503,latency,4.058
2025-09-19T02:08:23.858000,62819,1,worker-1,2024-02-26,651,latency,2.989
2025-09-19T02:08:26.547000,62819,1,worker-1,2024-02-26,652,latency,2.689
2025-09-19T02:08:27.962000,62820,2,worker-2,2024-02-25,1504,latency,4.444
2025-09-19T02:08:29.271000,62819,1,worker-1,2024-02-26,653,latency,2.724
2025-09-19T02:08:31.761000,62820,2,worker-2,2024-02-25,1505,latency,3.800
2025-09-19T02:08:31.883000,62819,1,worker-1,2024-02-26,654,latency,2.612
2025-09-19T02:08:34.723000,62819,1,worker-1,2024-02-26,655,latency,2.839
2025-09-19T02:08:35.931000,62820,2,worker-2,2024-02-25,1506,latency,4.170
2025-09-19T02:08:37.701000,62819,1,worker-1,2024-02-26,656,latency,2.978
2025-09-19T02:08:39.956000,62820,2,worker-2,2024-02-25,1507,latency,4.024
2025-09-19T02:08:40.549000,62819,1,worker-1,2024-02-26,657,latency,2.847
2025-09-19T02:08:43.265000,62819,1,worker-1,2024-02-26,658,latency,2.716
2025-09-19T02:08:43.908000,62820,2,worker-2,2024-02-25,1508,latency,3.952
2025-09-19T02:08:46.414000,62819,1,worker-1,2024-02-26,659,latency,3.149
2025-09-19T02:08:48.413000,62820,2,worker-2,2024-02-25,1509,latency,4.505
2025-09-19T02:08:49.189000,62819,1,worker-1,2024-02-26,660,latency,2.775
2025-09-19T02:08:52.636000,62819,1,worker-1,2024-02-26,661,latency,3.447
2025-09-19T02:08:52.891000,62820,2,worker-2,2024-02-25,1510,latency,4.478
2025-09-19T02:08:55.521000,62819,1,worker-1,2024-02-26,662,latency,2.884
2025-09-19T02:08:56.382000,62820,2,worker-2,2024-02-25,1511,latency,3.491
2025-09-19T02:08:58.494000,62819,1,worker-1,2024-02-26,663,latency,2.973
2025-09-19T02:09:01.132000,62820,2,worker-2,2024-02-25,1512,latency,4.749
2025-09-19T02:09:01.161000,62819,1,worker-1,2024-02-26,664,latency,2.667
2025-09-19T02:09:04.085000,62819,1,worker-1,2024-02-26,665,latency,2.924
2025-09-19T02:09:05.920000,62820,2,worker-2,2024-02-25,1513,latency,4.788
2025-09-19T02:09:07.046000,62819,1,worker-1,2024-02-26,666,latency,2.961
2025-09-19T02:09:09.965000,62819,1,worker-1,2024-02-26,667,latency,2.919
2025-09-19T02:09:10.727000,62820,2,worker-2,2024-02-25,1514,latency,4.807
2025-09-19T02:09:12.745000,62819,1,worker-1,2024-02-26,668,latency,2.779
2025-09-19T02:09:15.103000,62819,1,worker-1,2024-02-26,669,latency,2.358
2025-09-19T02:09:15.753000,62820,2,worker-2,2024-02-25,1515,latency,5.026
2025-09-19T02:09:18.676000,62819,1,worker-1,2024-02-26,670,latency,3.574
2025-09-19T02:09:21.069000,62820,2,worker-2,2024-02-25,1516,latency,5.315
2025-09-19T02:09:21.553000,62819,1,worker-1,2024-02-26,671,latency,2.876
2025-09-19T02:09:24.415000,62819,1,worker-1,2024-02-26,672,latency,2.862
2025-09-19T02:09:25.731000,62820,2,worker-2,2024-02-25,1517,latency,4.662
2025-09-19T02:09:27.279000,62819,1,worker-1,2024-02-26,673,latency,2.863
2025-09-19T02:09:29.887000,62820,2,worker-2,2024-02-25,1518,latency,4.156
2025-09-19T02:09:30.109000,62819,1,worker-1,2024-02-26,674,latency,2.830
2025-09-19T02:09:33.079000,62819,1,worker-1,2024-02-26,675,latency,2.970
2025-09-19T02:09:34.158000,62820,2,worker-2,2024-02-25,1519,latency,4.271
2025-09-19T02:09:35.871000,62819,1,worker-1,2024-02-26,676,latency,2.792
2025-09-19T02:09:38.321000,62820,2,worker-2,2024-02-25,1520,latency,4.163
2025-09-19T02:09:38.924000,62819,1,worker-1,2024-02-26,677,latency,3.052
2025-09-19T02:09:41.641000,62819,1,worker-1,2024-02-26,678,latency,2.717
2025-09-19T02:09:42.365000,62820,2,worker-2,2024-02-25,1521,latency,4.044
2025-09-19T02:09:44.749000,62819,1,worker-1,2024-02-26,679,latency,3.108
2025-09-19T02:09:46.716000,62820,2,worker-2,2024-02-25,1522,latency,4.351
2025-09-19T02:09:47.027000,62819,1,worker-1,2024-02-26,680,latency,2.278
2025-09-19T02:09:49.732000,62819,1,worker-1,2024-02-26,681,latency,2.705
2025-09-19T02:09:50.897000,62820,2,worker-2,2024-02-25,1523,latency,4.180
2025-09-19T02:09:52.333000,62819,1,worker-1,2024-02-26,682,latency,2.601
2025-09-19T02:09:54.773000,62819,1,worker-1,2024-02-26,683,latency,2.439
2025-09-19T02:09:54.865000,62820,2,worker-2,2024-02-25,1524,latency,3.968
2025-09-19T02:09:57.789000,62819,1,worker-1,2024-02-26,684,latency,3.017
2025-09-19T02:09:58.772000,62820,2,worker-2,2024-02-25,1525,latency,3.907
2025-09-19T02:10:00.650000,62819,1,worker-1,2024-02-26,685,latency,2.861
2025-09-19T02:10:02.896000,62820,2,worker-2,2024-02-25,1526,latency,4.125
2025-09-19T02:10:03.403000,62819,1,worker-1,2024-02-26,686,latency,2.753
2025-09-19T02:10:05.978000,62819,1,worker-1,2024-02-26,687,latency,2.575
2025-09-19T02:10:06.487000,62820,2,worker-2,2024-02-25,1527,latency,3.590
2025-09-19T02:10:08.738000,62819,1,worker-1,2024-02-26,688,latency,2.759
2025-09-19T02:10:10.543000,62820,2,worker-2,2024-02-25,1528,latency,4.056
2025-09-19T02:10:11.286000,62819,1,worker-1,2024-02-26,689,latency,2.548
2025-09-19T02:10:14.013000,62819,1,worker-1,2024-02-26,690,latency,2.727
2025-09-19T02:10:14.306000,62820,2,worker-2,2024-02-25,1529,latency,3.762
2025-09-19T02:10:16.873000,62819,1,worker-1,2024-02-26,691,latency,2.860
2025-09-19T02:10:18.347000,62820,2,worker-2,2024-02-25,1530,latency,4.041
2025-09-19T02:10:19.736000,62819,1,worker-1,2024-02-26,692,latency,2.863
2025-09-19T02:10:22.286000,62820,2,worker-2,2024-02-25,1531,latency,3.940
2025-09-19T02:10:22.351000,62819,1,worker-1,2024-02-26,693,latency,2.615
2025-09-19T02:10:24.799000,62819,1,worker-1,2024-02-26,694,latency,2.448
2025-09-19T02:10:25.879000,62820,2,worker-2,2024-02-25,1532,latency,3.593
2025-09-19T02:10:27.934000,62819,1,worker-1,2024-02-26,695,latency,3.135
2025-09-19T02:10:29.898000,62820,2,worker-2,2024-02-25,1533,latency,4.019
2025-09-19T02:10:31.398000,62819,1,worker-1,2024-02-26,696,latency,3.464
2025-09-19T02:10:33.833000,62820,2,worker-2,2024-02-25,1534,latency,3.934
2025-09-19T02:10:34.372000,62819,1,worker-1,2024-02-26,697,latency,2.974
2025-09-19T02:10:37.328000,62819,1,worker-1,2024-02-26,698,latency,2.956
2025-09-19T02:10:37.788000,62820,2,worker-2,2024-02-25,1535,latency,3.955
2025-09-19T02:10:40.352000,62819,1,worker-1,2024-02-26,699,latency,3.024
2025-09-19T02:10:42.088000,62820,2,worker-2,2024-02-25,1536,latency,4.299
2025-09-19T02:10:42.978000,62819,1,worker-1,2024-02-26,700,latency,2.625
2025-09-19T02:10:45.597000,62820,2,worker-2,2024-02-25,1537,latency,3.509
2025-09-19T02:10:45.739000,62819,1,worker-1,2024-02-26,701,latency,2.761
2025-09-19T02:10:48.260000,62819,1,worker-1,2024-02-26,702,latency,2.521
2025-09-19T02:10:49.945000,62820,2,worker-2,2024-02-25,1538,latency,4.348
2025-09-19T02:10:50.742000,62819,1,worker-1,2024-02-26,703,latency,2.482
2025-09-19T02:10:53.496000,62819,1,worker-1,2024-02-26,704,latency,2.754
2025-09-19T02:10:53.809000,62820,2,worker-2,2024-02-25,1539,latency,3.864
2025-09-19T02:10:56.478000,62819,1,worker-1,2024-02-26,705,latency,2.982
2025-09-19T02:10:57.522000,62820,2,worker-2,2024-02-25,1540,latency,3.712
2025-09-19T02:10:59.306000,62819,1,worker-1,2024-02-26,706,latency,2.828
2025-09-19T02:11:01.242000,62820,2,worker-2,2024-02-25,1541,latency,3.720
2025-09-19T02:11:02.014000,62819,1,worker-1,2024-02-26,707,latency,2.707
2025-09-19T02:11:05.001000,62819,1,worker-1,2024-02-26,708,latency,2.987
2025-09-19T02:11:05.128000,62820,2,worker-2,2024-02-25,1542,latency,3.886
2025-09-19T02:11:07.659000,62819,1,worker-1,2024-02-26,709,latency,2.658
2025-09-19T02:11:09.052000,62820,2,worker-2,2024-02-25,1543,latency,3.924
2025-09-19T02:11:10.486000,62819,1,worker-1,2024-02-26,710,latency,2.827
2025-09-19T02:11:12.763000,62820,2,worker-2,2024-02-25,1544,latency,3.710
2025-09-19T02:11:12.865000,62819,1,worker-1,2024-02-26,711,latency,2.378
2025-09-19T02:11:15.825000,62819,1,worker-1,2024-02-26,712,latency,2.961
2025-09-19T02:11:16.986000,62820,2,worker-2,2024-02-25,1545,latency,4.222
2025-09-19T02:11:18.789000,62819,1,worker-1,2024-02-26,713,latency,2.964
2025-09-19T02:11:21.096000,62820,2,worker-2,2024-02-25,1546,latency,4.110
2025-09-19T02:11:21.638000,62819,1,worker-1,2024-02-26,714,latency,2.848
2025-09-19T02:11:24.368000,62819,1,worker-1,2024-02-26,715,latency,2.730
2025-09-19T02:11:24.882000,62820,2,worker-2,2024-02-25,1547,latency,3.785
2025-09-19T02:11:26.987000,62819,1,worker-1,2024-02-26,716,latency,2.619
2025-09-19T02:11:28.889000,62820,2,worker-2,2024-02-25,1548,latency,4.007
2025-09-19T02:11:29.733000,62819,1,worker-1,2024-02-26,717,latency,2.746
2025-09-19T02:11:32.861000,62819,1,worker-1,2024-02-26,718,latency,3.126
2025-09-19T02:11:32.934000,62820,2,worker-2,2024-02-25,1549,latency,4.045
2025-09-19T02:11:35.628000,62819,1,worker-1,2024-02-26,719,latency,2.767
2025-09-19T02:11:37.312000,62820,2,worker-2,2024-02-25,1550,latency,4.378
2025-09-19T02:11:38.376000,62819,1,worker-1,2024-02-26,720,latency,2.747
2025-09-19T02:11:40.631000,62820,2,worker-2,2024-02-25,1551,latency,3.319
2025-09-19T02:11:40.817000,62819,1,worker-1,2024-02-26,721,latency,2.441
2025-09-19T02:11:43.452000,62819,1,worker-1,2024-02-26,722,latency,2.635
2025-09-19T02:11:44.572000,62820,2,worker-2,2024-02-25,1552,latency,3.941
2025-09-19T02:11:46.326000,62819,1,worker-1,2024-02-26,723,latency,2.874
2025-09-19T02:11:48.292000,62820,2,worker-2,2024-02-25,1553,latency,3.720
2025-09-19T02:11:48.752000,62819,1,worker-1,2024-02-26,724,latency,2.426
2025-09-19T02:11:51.315000,62819,1,worker-1,2024-02-26,725,latency,2.563
2025-09-19T02:11:52.174000,62820,2,worker-2,2024-02-25,1554,latency,3.882
2025-09-19T02:11:54.152000,62819,1,worker-1,2024-02-26,726,latency,2.837
2025-09-19T02:11:56.590000,62820,2,worker-2,2024-02-25,1555,latency,4.416
2025-09-19T02:11:56.896000,62819,1,worker-1,2024-02-26,727,latency,2.743
2025-09-19T02:11:59.893000,62819,1,worker-1,2024-02-26,728,latency,2.997
2025-09-19T02:12:01.715000,62820,2,worker-2,2024-02-25,1556,latency,5.125
2025-09-19T02:12:02.653000,62819,1,worker-1,2024-02-26,729,latency,2.760
2025-09-19T02:12:05.297000,62819,1,worker-1,2024-02-26,730,latency,2.644
2025-09-19T02:12:06.613000,62820,2,worker-2,2024-02-25,1557,latency,4.897
2025-09-19T02:12:08.201000,62819,1,worker-1,2024-02-26,731,latency,2.904
2025-09-19T02:12:10.344000,62820,2,worker-2,2024-02-25,1558,latency,3.732
2025-09-19T02:12:10.640000,62819,1,worker-1,2024-02-26,732,latency,2.438
2025-09-19T02:12:13.305000,62819,1,worker-1,2024-02-26,733,latency,2.665
2025-09-19T02:12:14.476000,62820,2,worker-2,2024-02-25,1559,latency,4.131
2025-09-19T02:12:15.819000,62819,1,worker-1,2024-02-26,734,latency,2.514
2025-09-19T02:12:18.115000,62820,2,worker-2,2024-02-25,1560,latency,3.639
2025-09-19T02:12:18.378000,62819,1,worker-1,2024-02-26,735,latency,2.559
2025-09-19T02:12:21.096000,62819,1,worker-1,2024-02-26,736,latency,2.717
2025-09-19T02:12:22.308000,62820,2,worker-2,2024-02-25,1561,latency,4.193
2025-09-19T02:12:23.933000,62819,1,worker-1,2024-02-26,737,latency,2.837
2025-09-19T02:12:25.988000,62820,2,worker-2,2024-02-25,1562,latency,3.680
2025-09-19T02:12:26.388000,62819,1,worker-1,2024-02-26,738,latency,2.455
2025-09-19T02:12:29.023000,62819,1,worker-1,2024-02-26,739,latency,2.635
2025-09-19T02:12:29.657000,62820,2,worker-2,2024-02-25,1563,latency,3.668
2025-09-19T02:12:31.863000,62819,1,worker-1,2024-02-26,740,latency,2.840
2025-09-19T02:12:33.610000,62820,2,worker-2,2024-02-25,1564,latency,3.953
2025-09-19T02:12:34.061000,62819,1,worker-1,2024-02-26,741,latency,2.198
2025-09-19T02:12:36.962000,62819,1,worker-1,2024-02-26,742,latency,2.900
2025-09-19T02:12:37.582000,62820,2,worker-2,2024-02-25,1565,latency,3.971
2025-09-19T02:12:39.682000,62820,2,worker-2,2024-02-25,1566,latency,2.099
2025-09-19T02:12:39.915000,62819,1,worker-1,2024-02-26,743,latency,2.953
2025-09-19T02:12:39.965000,62820,2,worker-2,2024-02-25,1567,latency,0.283
2025-09-19T02:12:39.980000,62820,2,worker-2,2024-02-25,1568,latency,0.016
2025-09-19T02:12:40.001000,62820,2,worker-2,2024-02-25,1569,latency,0.020
2025-09-19T02:12:42.618000,62819,1,worker-1,2024-02-26,744,latency,2.703
2025-09-19T02:12:43.347000,62820,2,worker-2,2024-02-25,1570,latency,3.346
2025-09-19T02:12:45.413000,62819,1,worker-1,2024-02-26,745,latency,2.795
2025-09-19T02:12:47.426000,62820,2,worker-2,2024-02-25,1571,latency,4.079
2025-09-19T02:12:48.022000,62819,1,worker-1,2024-02-26,746,latency,2.608
2025-09-19T02:12:50.740000,62819,1,worker-1,2024-02-26,747,latency,2.718
2025-09-19T02:12:51.114000,62820,2,worker-2,2024-02-25,1572,latency,3.687
2025-09-19T02:12:53.397000,62819,1,worker-1,2024-02-26,748,latency,2.657
2025-09-19T02:12:55.185000,62820,2,worker-2,2024-02-25,1573,latency,4.071
2025-09-19T02:12:55.970000,62819,1,worker-1,2024-02-26,749,latency,2.572
2025-09-19T02:12:58.674000,62819,1,worker-1,2024-02-26,750,latency,2.704
2025-09-19T02:12:58.992000,62820,2,worker-2,2024-02-25,1574,latency,3.807
2025-09-19T02:13:01.481000,62819,1,worker-1,2024-02-26,751,latency,2.807
2025-09-19T02:13:03.155000,62820,2,worker-2,2024-02-25,1575,latency,4.164
2025-09-19T02:13:04.453000,62819,1,worker-1,2024-02-26,752,latency,2.973
2025-09-19T02:13:06.488000,62820,2,worker-2,2024-02-25,1576,latency,3.332
2025-09-19T02:13:07.243000,62819,1,worker-1,2024-02-26,753,latency,2.790
2025-09-19T02:13:09.961000,62819,1,worker-1,2024-02-26,754,latency,2.718
2025-09-19T02:13:10.501000,62820,2,worker-2,2024-02-25,1577,latency,4.013
2025-09-19T02:13:12.887000,62819,1,worker-1,2024-02-26,755,latency,2.926
2025-09-19T02:13:14.507000,62820,2,worker-2,2024-02-25,1578,latency,4.006
2025-09-19T02:13:15.840000,62819,1,worker-1,2024-02-26,756,latency,2.953
2025-09-19T02:13:18.086000,62820,2,worker-2,2024-02-25,1579,latency,3.579
2025-09-19T02:13:18.549000,62819,1,worker-1,2024-02-26,757,latency,2.709
2025-09-19T02:13:21.067000,62819,1,worker-1,2024-02-26,758,latency,2.518
2025-09-19T02:13:22.307000,62820,2,worker-2,2024-02-25,1580,latency,4.221
2025-09-19T02:13:23.801000,62819,1,worker-1,2024-02-26,759,latency,2.734
2025-09-19T02:13:25.934000,62820,2,worker-2,2024-02-25,1581,latency,3.627
2025-09-19T02:13:26.212000,62819,1,worker-1,2024-02-26,760,latency,2.410
2025-09-19T02:13:28.917000,62819,1,worker-1,2024-02-26,761,latency,2.706
2025-09-19T02:13:30.240000,62820,2,worker-2,2024-02-25,1582,latency,4.306
2025-09-19T02:13:31.550000,62819,1,worker-1,2024-02-26,762,latency,2.633
2025-09-19T02:13:34.055000,62820,2,worker-2,2024-02-25,1583,latency,3.815
2025-09-19T02:13:34.076000,62819,1,worker-1,2024-02-26,763,latency,2.526
2025-09-19T02:13:36.914000,62819,1,worker-1,2024-02-26,764,latency,2.837
2025-09-19T02:13:37.800000,62820,2,worker-2,2024-02-25,1584,latency,3.744
2025-09-19T02:13:39.720000,62819,1,worker-1,2024-02-26,765,latency,2.806
2025-09-19T02:13:41.590000,62820,2,worker-2,2024-02-25,1585,latency,3.790
2025-09-19T02:13:42.298000,62819,1,worker-1,2024-02-26,766,latency,2.578
2025-09-19T02:13:45.228000,62820,2,worker-2,2024-02-25,1586,latency,3.637
2025-09-19T02:13:45.709000,62819,1,worker-1,2024-02-26,767,latency,3.410
2025-09-19T02:13:48.546000,62819,1,worker-1,2024-02-26,768,latency,2.837
2025-09-19T02:13:49.444000,62820,2,worker-2,2024-02-25,1587,latency,4.216
2025-09-19T02:13:51.516000,62819,1,worker-1,2024-02-26,769,latency,2.970
2025-09-19T02:13:53.905000,62820,2,worker-2,2024-02-25,1588,latency,4.461
2025-09-19T02:13:54.558000,62819,1,worker-1,2024-02-26,770,latency,3.042
2025-09-19T02:13:57.601000,62819,1,worker-1,2024-02-26,771,latency,3.043
2025-09-19T02:13:57.903000,62820,2,worker-2,2024-02-25,1589,latency,3.999
2025-09-19T02:14:00.581000,62819,1,worker-1,2024-02-26,772,latency,2.980
2025-09-19T02:14:01.691000,62820,2,worker-2,2024-02-25,1590,latency,3.788
2025-09-19T02:14:03.361000,62819,1,worker-1,2024-02-26,773,latency,2.779
2025-09-19T02:14:06.064000,62820,2,worker-2,2024-02-25,1591,latency,4.372
2025-09-19T02:14:06.067000,62819,1,worker-1,2024-02-26,774,latency,2.706
2025-09-19T02:14:08.628000,62819,1,worker-1,2024-02-26,775,latency,2.561
2025-09-19T02:14:10.184000,62820,2,worker-2,2024-02-25,1592,latency,4.121
2025-09-19T02:14:10.903000,62819,1,worker-1,2024-02-26,776,latency,2.274
2025-09-19T02:14:13.315000,62819,1,worker-1,2024-02-26,777,latency,2.412
2025-09-19T02:14:13.974000,62820,2,worker-2,2024-02-25,1593,latency,3.790
2025-09-19T02:14:16.098000,62819,1,worker-1,2024-02-26,778,latency,2.783
2025-09-19T02:14:17.834000,62820,2,worker-2,2024-02-25,1594,latency,3.859
2025-09-19T02:14:18.797000,62819,1,worker-1,2024-02-26,779,latency,2.699
2025-09-19T02:14:21.753000,62819,1,worker-1,2024-02-26,780,latency,2.956
2025-09-19T02:14:21.825000,62820,2,worker-2,2024-02-25,1595,latency,3.991
2025-09-19T02:14:24.723000,62819,1,worker-1,2024-02-26,781,latency,2.970
2025-09-19T02:14:25.710000,62820,2,worker-2,2024-02-25,1596,latency,3.885
2025-09-19T02:14:27.451000,62819,1,worker-1,2024-02-26,782,latency,2.728
2025-09-19T02:14:29.655000,62820,2,worker-2,2024-02-25,1597,latency,3.945
2025-09-19T02:14:30.219000,62819,1,worker-1,2024-02-26,783,latency,2.768
2025-09-19T02:14:33.164000,62819,1,worker-1,2024-02-26,784,latency,2.945
2025-09-19T02:14:33.452000,62820,2,worker-2,2024-02-25,1598,latency,3.797
2025-09-19T02:14:36.080000,62819,1,worker-1,2024-02-26,785,latency,2.916
2025-09-19T02:14:37.531000,62820,2,worker-2,2024-02-25,1599,latency,4.079
2025-09-19T02:14:38.964000,62819,1,worker-1,2024-02-26,786,latency,2.883
2025-09-19T02:14:41.320000,62820,2,worker-2,2024-02-25,1600,latency,3.789
2025-09-19T02:14:41.691000,62819,1,worker-1,2024-02-26,787,latency,2.727
2025-09-19T02:14:44.375000,62819,1,worker-1,2024-02-26,788,latency,2.684
2025-09-19T02:14:45.206000,62820,2,worker-2,2024-02-25,1601,latency,3.886
2025-09-19T02:14:47.051000,62819,1,worker-1,2024-02-26,789,latency,2.675
2025-09-19T02:14:48.913000,62820,2,worker-2,2024-02-25,1602,latency,3.707
2025-09-19T02:14:49.442000,62819,1,worker-1,2024-02-26,790,latency,2.391
2025-09-19T02:14:52.341000,62819,1,worker-1,2024-02-26,791,latency,2.899
2025-09-19T02:14:52.844000,62820,2,worker-2,2024-02-25,1603,latency,3.931
2025-09-19T02:14:55.021000,62819,1,worker-1,2024-02-26,792,latency,2.679
2025-09-19T02:14:56.612000,62820,2,worker-2,2024-02-25,1604,latency,3.767
2025-09-19T02:14:57.441000,62819,1,worker-1,2024-02-26,793,latency,2.421
2025-09-19T02:15:00.250000,62819,1,worker-1,2024-02-26,794,latency,2.808
2025-09-19T02:15:00.640000,62820,2,worker-2,2024-02-25,1605,latency,4.028
2025-09-19T02:15:02.939000,62819,1,worker-1,2024-02-26,795,latency,2.689
2025-09-19T02:15:04.996000,62820,2,worker-2,2024-02-25,1606,latency,4.356
